#,,Data No,Date,Time,,Date/Time,Temperature,Humidity
,,21336,2017-06-23,20:30:00,,2017-06-23 20:30:00,28.6654,65.2547
,,21337,2017-06-23,20:40:00,,2017-06-23 20:40:00,28.6225,65.2242
,,21338,2017-06-23,20:50:00,,2017-06-23 20:50:00,28.6011,65.2242
,,21339,2017-06-23,21:00:00,,2017-06-23 21:00:00,28.5689,65.2242
,,21340,2017-06-23,21:10:00,,2017-06-23 21:10:00,28.5474,65.2471
,,21341,2017-06-23,21:20:00,,2017-06-23 21:20:00,28.5153,65.2776
,,21342,2017-06-23,21:30:00,,2017-06-23 21:30:00,28.4831,65.2776
,,21343,2017-06-23,21:40:00,,2017-06-23 21:40:00,28.4724,65.3081
,,21344,2017-06-23,21:50:00,,2017-06-23 21:50:00,28.4295,65.3081
,,21345,2017-06-23,22:00:00,,2017-06-23 22:00:00,28.3866,65.3692
,,21346,2017-06-23,22:10:00,,2017-06-23 22:10:00,28.3544,65.4226
,,21347,2017-06-23,22:20:00,,2017-06-23 22:20:00,28.3115,65.5446
,,21348,2017-06-23,22:30:00,,2017-06-23 22:30:00,28.2686,65.5981
,,21349,2017-06-23,22:40:00,,2017-06-23 22:40:00,28.2364,65.6896
,,21350,2017-06-23,22:50:00,,2017-06-23 22:50:00,28.1935,65.7506
,,21351,2017-06-23,23:00:00,,2017-06-23 23:00:00,28.1613,65.8956
,,21352,2017-06-23,23:10:00,,2017-06-23 23:10:00,28.1399,66.01
,,21353,2017-06-23,23:20:00,,2017-06-23 23:20:00,28.1077,66.1855
,,21354,2017-06-23,23:30:00,,2017-06-23 23:30:00,28.0755,66.361
,,21355,2017-06-23,23:40:00,,2017-06-23 23:40:00,28.0434,66.5365
,,21356,2017-06-23,23:50:00,,2017-06-23 23:50:00,28.0112,66.7043
,,21357,2017-06-24,00:00:00,,2017-06-24 00:00:00,27.9683,66.8416
,,21358,2017-06-24,00:10:00,,2017-06-24 00:10:00,27.9468,66.8951
,,21359,2017-06-24,00:20:00,,2017-06-24 00:20:00,27.9147,66.8951
,,21360,2017-06-24,00:30:00,,2017-06-24 00:30:00,27.8932,66.9179
,,21361,2017-06-24,00:40:00,,2017-06-24 00:40:00,27.8718,67.0019
,,21362,2017-06-24,00:50:00,,2017-06-24 00:50:00,27.8503,67.0324
,,21363,2017-06-24,01:00:00,,2017-06-24 01:00:00,27.8181,67.1163
,,21364,2017-06-24,01:10:00,,2017-06-24 01:10:00,27.7967,67.1392
,,21365,2017-06-24,01:20:00,,2017-06-24 01:20:00,27.7752,67.2536
,,21366,2017-06-24,01:30:00,,2017-06-24 01:30:00,27.7538,67.307
,,21367,2017-06-24,01:40:00,,2017-06-24 01:40:00,27.7323,67.3299
,,21368,2017-06-24,01:50:00,,2017-06-24 01:50:00,27.7109,67.3299
,,21369,2017-06-24,02:00:00,,2017-06-24 02:00:00,27.7002,67.3833
,,21370,2017-06-24,02:10:00,,2017-06-24 02:10:00,27.6787,67.4444
,,21371,2017-06-24,02:20:00,,2017-06-24 02:20:00,27.6573,67.4978
,,21372,2017-06-24,02:30:00,,2017-06-24 02:30:00,27.6465,67.5512
,,21373,2017-06-24,02:40:00,,2017-06-24 02:40:00,27.6251,67.6122
,,21374,2017-06-24,02:50:00,,2017-06-24 02:50:00,27.6036,67.7114
,,21375,2017-06-24,03:00:00,,2017-06-24 03:00:00,27.5822,67.8258
,,21376,2017-06-24,03:10:00,,2017-06-24 03:10:00,27.5607,67.9098
,,21377,2017-06-24,03:20:00,,2017-06-24 03:20:00,27.55,68.0166
,,21378,2017-06-24,03:30:00,,2017-06-24 03:30:00,27.5393,68.1081
,,21379,2017-06-24,03:40:00,,2017-06-24 03:40:00,27.5071,68.1844
,,21380,2017-06-24,03:50:00,,2017-06-24 03:50:00,27.4964,68.2455
,,21381,2017-06-24,04:00:00,,2017-06-24 04:00:00,27.4749,68.3523
,,21382,2017-06-24,04:10:00,,2017-06-24 04:10:00,27.4642,68.4667
,,21383,2017-06-24,04:20:00,,2017-06-24 04:20:00,27.4428,68.5811
,,21384,2017-06-24,04:30:00,,2017-06-24 04:30:00,27.432,68.7185
,,21385,2017-06-24,04:40:00,,2017-06-24 04:40:00,27.4106,68.7948
,,21386,2017-06-24,04:50:00,,2017-06-24 04:50:00,27.3891,68.9092
,,21387,2017-06-24,05:00:00,,2017-06-24 05:00:00,27.3784,69.016
,,21388,2017-06-24,05:10:00,,2017-06-24 05:10:00,27.357,69.1305
,,21389,2017-06-24,05:20:00,,2017-06-24 05:20:00,27.3462,69.1839
,,21390,2017-06-24,05:30:00,,2017-06-24 05:30:00,27.3248,69.2144
,,21391,2017-06-24,05:40:00,,2017-06-24 05:40:00,27.3141,69.2678
,,21392,2017-06-24,05:50:00,,2017-06-24 05:50:00,27.3141,69.3212
,,21393,2017-06-24,06:00:00,,2017-06-24 06:00:00,27.3141,69.3822
,,21394,2017-06-24,06:10:00,,2017-06-24 06:10:00,27.3033,69.4356
,,21395,2017-06-24,06:20:00,,2017-06-24 06:20:00,27.3033,69.489
,,21396,2017-06-24,06:30:00,,2017-06-24 06:30:00,27.3033,69.5196
,,21397,2017-06-24,06:40:00,,2017-06-24 06:40:00,27.3033,69.573
,,21398,2017-06-24,06:50:00,,2017-06-24 06:50:00,27.3141,69.6569
,,21399,2017-06-24,07:00:00,,2017-06-24 07:00:00,27.3141,69.8018
